dataset_id,candidate,condition,execution_status,failure_class,scientific_pass_count,scientific_model_count,scientific_outcomes,screening_stage,seed,commit,coefficient_sha256,hamiltonian_sha256,ordered_grouping_sha256,unordered_grouping_sha256,cache_or_source,cache_numerically_equivalent,source
joint_refinement,joint_refine_r1_s0019,H2O_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,d26d12fe62ccc33afe07b58b93175c916e3bcdfbef46c889f23e4b8a17e11faa,7fe1353ad5c7b71552968f9a3284d6f79450274ba999e754f3998a2a507a0eaa,b943f78752c5002a95696233d6e3bff8001f598d4ce44aec020dc7f6c529376e,a3d16ba15d7836be3b7c730b8a0c36ec40de1dee7dde84ff6cca873508ef2c56,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0019,LiH_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,d26d12fe62ccc33afe07b58b93175c916e3bcdfbef46c889f23e4b8a17e11faa,23dc7f1a61f5c059e1447fafb3289c3a436442998c2eacdc75bca9b586e192b4,4c30668d1478619b7413208d40c7f5e28e59c8b7cdacc9318611c5a7a85232bc,503ce852dabf2bcda9d366e566511f641290a738f0e4388f050bd7109d05b069,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0019,BeH2_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,d26d12fe62ccc33afe07b58b93175c916e3bcdfbef46c889f23e4b8a17e11faa,b684e5d53a7728b2e5c40c738eb14f3c67d066623734127a91057cd98a967e9e,41d1762b1b1202c6861aec3cad259cb71c8d20b6749951f0c04496bedfb3d239,be470420e62d2f555b1ba2798fa9ce9d0b7543f2180560ed7a782de59213e394,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0019,LiH_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,d26d12fe62ccc33afe07b58b93175c916e3bcdfbef46c889f23e4b8a17e11faa,d964a70256de78908e84265f021c8ea963e89279835d41cb193d0b934d993d1d,e4d0c5ad49f5d2e09a10aaef77b7418ae16460bc41756516f43f8538b63e0f2b,c44b3f0dda0f4ced0a7706bb199e25354139067723c1377cd6d91ea6a92a03f6,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0019,BeH2_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,d26d12fe62ccc33afe07b58b93175c916e3bcdfbef46c889f23e4b8a17e11faa,57d3ef7c5b72bed13b1977a96f3fc0da9651e4ffa0204b161e01afaedc81b0dc,06ad7eb286d8da81b33ebe9e2ccd5e2d0ca000fb85a32dccd7918da05c9c8c49,4f45dfdedeaedae69110ace3bbd5c37621fab25b3aa08927ffc253a22d0e66e8,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0020,H2O_full_stretch150,completed,,0,1,"{""two_term"": false}",hard_condition,20260913,,30a647f8a48f52136b7c1230f221ce4c8c539757fe0cb1a8d01e9e63611f2379,63ca6b3b7f206aea8c457e6c5d04158f94a8c79eb088ee391bcbecd2b0d66e35,4432cc8a904855661ea57bc38a8afb12723cc86776df1984a276672c7eb277ec,07e80f55410ef824a3134f051c85c59bd2a089a05c8fc87e637a6a6718d2ccd4,saved checkpoint record,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0020,H2O_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,30a647f8a48f52136b7c1230f221ce4c8c539757fe0cb1a8d01e9e63611f2379,096afafa1572839a44f33383e5cf6c1528cbffaae32a8f365f607a2ce04a8ded,d2497aff8fbce8968ebed04718c058ebe3b0a7995a96ada39710552ca92382be,a05b2888c8df4829a7dccf3c68966d089c89ab2e49fdd45091b76f2a645f7f65,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0020,H2O_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,30a647f8a48f52136b7c1230f221ce4c8c539757fe0cb1a8d01e9e63611f2379,7fe1353ad5c7b71552968f9a3284d6f79450274ba999e754f3998a2a507a0eaa,b943f78752c5002a95696233d6e3bff8001f598d4ce44aec020dc7f6c529376e,a3d16ba15d7836be3b7c730b8a0c36ec40de1dee7dde84ff6cca873508ef2c56,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0020,LiH_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,30a647f8a48f52136b7c1230f221ce4c8c539757fe0cb1a8d01e9e63611f2379,23dc7f1a61f5c059e1447fafb3289c3a436442998c2eacdc75bca9b586e192b4,4c30668d1478619b7413208d40c7f5e28e59c8b7cdacc9318611c5a7a85232bc,503ce852dabf2bcda9d366e566511f641290a738f0e4388f050bd7109d05b069,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0020,BeH2_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,30a647f8a48f52136b7c1230f221ce4c8c539757fe0cb1a8d01e9e63611f2379,b684e5d53a7728b2e5c40c738eb14f3c67d066623734127a91057cd98a967e9e,41d1762b1b1202c6861aec3cad259cb71c8d20b6749951f0c04496bedfb3d239,be470420e62d2f555b1ba2798fa9ce9d0b7543f2180560ed7a782de59213e394,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0020,LiH_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,30a647f8a48f52136b7c1230f221ce4c8c539757fe0cb1a8d01e9e63611f2379,d964a70256de78908e84265f021c8ea963e89279835d41cb193d0b934d993d1d,e4d0c5ad49f5d2e09a10aaef77b7418ae16460bc41756516f43f8538b63e0f2b,c44b3f0dda0f4ced0a7706bb199e25354139067723c1377cd6d91ea6a92a03f6,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0020,BeH2_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,30a647f8a48f52136b7c1230f221ce4c8c539757fe0cb1a8d01e9e63611f2379,57d3ef7c5b72bed13b1977a96f3fc0da9651e4ffa0204b161e01afaedc81b0dc,06ad7eb286d8da81b33ebe9e2ccd5e2d0ca000fb85a32dccd7918da05c9c8c49,4f45dfdedeaedae69110ace3bbd5c37621fab25b3aa08927ffc253a22d0e66e8,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0021,H2O_full_stretch150,completed,,0,1,"{""two_term"": false}",hard_condition,20260913,,8513f16d956d314da1d98b4e9ded21ab862d18e65afbeadf80023ec06c9499e7,63ca6b3b7f206aea8c457e6c5d04158f94a8c79eb088ee391bcbecd2b0d66e35,4432cc8a904855661ea57bc38a8afb12723cc86776df1984a276672c7eb277ec,07e80f55410ef824a3134f051c85c59bd2a089a05c8fc87e637a6a6718d2ccd4,saved checkpoint record,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0021,H2O_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,8513f16d956d314da1d98b4e9ded21ab862d18e65afbeadf80023ec06c9499e7,096afafa1572839a44f33383e5cf6c1528cbffaae32a8f365f607a2ce04a8ded,d2497aff8fbce8968ebed04718c058ebe3b0a7995a96ada39710552ca92382be,a05b2888c8df4829a7dccf3c68966d089c89ab2e49fdd45091b76f2a645f7f65,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0021,H2O_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,8513f16d956d314da1d98b4e9ded21ab862d18e65afbeadf80023ec06c9499e7,7fe1353ad5c7b71552968f9a3284d6f79450274ba999e754f3998a2a507a0eaa,b943f78752c5002a95696233d6e3bff8001f598d4ce44aec020dc7f6c529376e,a3d16ba15d7836be3b7c730b8a0c36ec40de1dee7dde84ff6cca873508ef2c56,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0021,LiH_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,8513f16d956d314da1d98b4e9ded21ab862d18e65afbeadf80023ec06c9499e7,23dc7f1a61f5c059e1447fafb3289c3a436442998c2eacdc75bca9b586e192b4,4c30668d1478619b7413208d40c7f5e28e59c8b7cdacc9318611c5a7a85232bc,503ce852dabf2bcda9d366e566511f641290a738f0e4388f050bd7109d05b069,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0021,BeH2_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,8513f16d956d314da1d98b4e9ded21ab862d18e65afbeadf80023ec06c9499e7,b684e5d53a7728b2e5c40c738eb14f3c67d066623734127a91057cd98a967e9e,41d1762b1b1202c6861aec3cad259cb71c8d20b6749951f0c04496bedfb3d239,be470420e62d2f555b1ba2798fa9ce9d0b7543f2180560ed7a782de59213e394,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0021,LiH_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,8513f16d956d314da1d98b4e9ded21ab862d18e65afbeadf80023ec06c9499e7,d964a70256de78908e84265f021c8ea963e89279835d41cb193d0b934d993d1d,e4d0c5ad49f5d2e09a10aaef77b7418ae16460bc41756516f43f8538b63e0f2b,c44b3f0dda0f4ced0a7706bb199e25354139067723c1377cd6d91ea6a92a03f6,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0021,BeH2_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,8513f16d956d314da1d98b4e9ded21ab862d18e65afbeadf80023ec06c9499e7,57d3ef7c5b72bed13b1977a96f3fc0da9651e4ffa0204b161e01afaedc81b0dc,06ad7eb286d8da81b33ebe9e2ccd5e2d0ca000fb85a32dccd7918da05c9c8c49,4f45dfdedeaedae69110ace3bbd5c37621fab25b3aa08927ffc253a22d0e66e8,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0022,H2O_full_stretch150,completed,,0,1,"{""two_term"": false}",hard_condition,20260913,,035836e7e19bbb64f1e7470b672dd7192152b6e88c6b858f489a834797c1b4f1,63ca6b3b7f206aea8c457e6c5d04158f94a8c79eb088ee391bcbecd2b0d66e35,4432cc8a904855661ea57bc38a8afb12723cc86776df1984a276672c7eb277ec,07e80f55410ef824a3134f051c85c59bd2a089a05c8fc87e637a6a6718d2ccd4,saved checkpoint record,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0022,H2O_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,035836e7e19bbb64f1e7470b672dd7192152b6e88c6b858f489a834797c1b4f1,096afafa1572839a44f33383e5cf6c1528cbffaae32a8f365f607a2ce04a8ded,d2497aff8fbce8968ebed04718c058ebe3b0a7995a96ada39710552ca92382be,a05b2888c8df4829a7dccf3c68966d089c89ab2e49fdd45091b76f2a645f7f65,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0022,H2O_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,035836e7e19bbb64f1e7470b672dd7192152b6e88c6b858f489a834797c1b4f1,7fe1353ad5c7b71552968f9a3284d6f79450274ba999e754f3998a2a507a0eaa,b943f78752c5002a95696233d6e3bff8001f598d4ce44aec020dc7f6c529376e,a3d16ba15d7836be3b7c730b8a0c36ec40de1dee7dde84ff6cca873508ef2c56,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0022,LiH_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,035836e7e19bbb64f1e7470b672dd7192152b6e88c6b858f489a834797c1b4f1,23dc7f1a61f5c059e1447fafb3289c3a436442998c2eacdc75bca9b586e192b4,4c30668d1478619b7413208d40c7f5e28e59c8b7cdacc9318611c5a7a85232bc,503ce852dabf2bcda9d366e566511f641290a738f0e4388f050bd7109d05b069,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0022,BeH2_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,035836e7e19bbb64f1e7470b672dd7192152b6e88c6b858f489a834797c1b4f1,b684e5d53a7728b2e5c40c738eb14f3c67d066623734127a91057cd98a967e9e,41d1762b1b1202c6861aec3cad259cb71c8d20b6749951f0c04496bedfb3d239,be470420e62d2f555b1ba2798fa9ce9d0b7543f2180560ed7a782de59213e394,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0022,LiH_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,035836e7e19bbb64f1e7470b672dd7192152b6e88c6b858f489a834797c1b4f1,d964a70256de78908e84265f021c8ea963e89279835d41cb193d0b934d993d1d,e4d0c5ad49f5d2e09a10aaef77b7418ae16460bc41756516f43f8538b63e0f2b,c44b3f0dda0f4ced0a7706bb199e25354139067723c1377cd6d91ea6a92a03f6,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0022,BeH2_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,035836e7e19bbb64f1e7470b672dd7192152b6e88c6b858f489a834797c1b4f1,57d3ef7c5b72bed13b1977a96f3fc0da9651e4ffa0204b161e01afaedc81b0dc,06ad7eb286d8da81b33ebe9e2ccd5e2d0ca000fb85a32dccd7918da05c9c8c49,4f45dfdedeaedae69110ace3bbd5c37621fab25b3aa08927ffc253a22d0e66e8,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0023,H2O_full_stretch150,completed,,0,1,"{""two_term"": false}",hard_condition,20260913,,aff3e07cf68f2a0760f694d0a087b8eb6dddbadc7e5500d360220398d3d8a018,63ca6b3b7f206aea8c457e6c5d04158f94a8c79eb088ee391bcbecd2b0d66e35,4432cc8a904855661ea57bc38a8afb12723cc86776df1984a276672c7eb277ec,07e80f55410ef824a3134f051c85c59bd2a089a05c8fc87e637a6a6718d2ccd4,saved checkpoint record,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0023,H2O_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,aff3e07cf68f2a0760f694d0a087b8eb6dddbadc7e5500d360220398d3d8a018,096afafa1572839a44f33383e5cf6c1528cbffaae32a8f365f607a2ce04a8ded,d2497aff8fbce8968ebed04718c058ebe3b0a7995a96ada39710552ca92382be,a05b2888c8df4829a7dccf3c68966d089c89ab2e49fdd45091b76f2a645f7f65,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0023,H2O_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,aff3e07cf68f2a0760f694d0a087b8eb6dddbadc7e5500d360220398d3d8a018,7fe1353ad5c7b71552968f9a3284d6f79450274ba999e754f3998a2a507a0eaa,b943f78752c5002a95696233d6e3bff8001f598d4ce44aec020dc7f6c529376e,a3d16ba15d7836be3b7c730b8a0c36ec40de1dee7dde84ff6cca873508ef2c56,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0023,LiH_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,aff3e07cf68f2a0760f694d0a087b8eb6dddbadc7e5500d360220398d3d8a018,23dc7f1a61f5c059e1447fafb3289c3a436442998c2eacdc75bca9b586e192b4,4c30668d1478619b7413208d40c7f5e28e59c8b7cdacc9318611c5a7a85232bc,503ce852dabf2bcda9d366e566511f641290a738f0e4388f050bd7109d05b069,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0023,BeH2_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,aff3e07cf68f2a0760f694d0a087b8eb6dddbadc7e5500d360220398d3d8a018,b684e5d53a7728b2e5c40c738eb14f3c67d066623734127a91057cd98a967e9e,41d1762b1b1202c6861aec3cad259cb71c8d20b6749951f0c04496bedfb3d239,be470420e62d2f555b1ba2798fa9ce9d0b7543f2180560ed7a782de59213e394,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0023,LiH_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,aff3e07cf68f2a0760f694d0a087b8eb6dddbadc7e5500d360220398d3d8a018,d964a70256de78908e84265f021c8ea963e89279835d41cb193d0b934d993d1d,e4d0c5ad49f5d2e09a10aaef77b7418ae16460bc41756516f43f8538b63e0f2b,c44b3f0dda0f4ced0a7706bb199e25354139067723c1377cd6d91ea6a92a03f6,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0023,BeH2_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,aff3e07cf68f2a0760f694d0a087b8eb6dddbadc7e5500d360220398d3d8a018,57d3ef7c5b72bed13b1977a96f3fc0da9651e4ffa0204b161e01afaedc81b0dc,06ad7eb286d8da81b33ebe9e2ccd5e2d0ca000fb85a32dccd7918da05c9c8c49,4f45dfdedeaedae69110ace3bbd5c37621fab25b3aa08927ffc253a22d0e66e8,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0024,H2O_full_stretch150,completed,,0,1,"{""two_term"": false}",hard_condition,20260913,,444cba0c5849aee66b6736085ad359d6e44f9c297f78a31c3f682abbe0d3e834,63ca6b3b7f206aea8c457e6c5d04158f94a8c79eb088ee391bcbecd2b0d66e35,4432cc8a904855661ea57bc38a8afb12723cc86776df1984a276672c7eb277ec,07e80f55410ef824a3134f051c85c59bd2a089a05c8fc87e637a6a6718d2ccd4,saved checkpoint record,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0024,H2O_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,444cba0c5849aee66b6736085ad359d6e44f9c297f78a31c3f682abbe0d3e834,096afafa1572839a44f33383e5cf6c1528cbffaae32a8f365f607a2ce04a8ded,d2497aff8fbce8968ebed04718c058ebe3b0a7995a96ada39710552ca92382be,a05b2888c8df4829a7dccf3c68966d089c89ab2e49fdd45091b76f2a645f7f65,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0024,H2O_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,444cba0c5849aee66b6736085ad359d6e44f9c297f78a31c3f682abbe0d3e834,7fe1353ad5c7b71552968f9a3284d6f79450274ba999e754f3998a2a507a0eaa,b943f78752c5002a95696233d6e3bff8001f598d4ce44aec020dc7f6c529376e,a3d16ba15d7836be3b7c730b8a0c36ec40de1dee7dde84ff6cca873508ef2c56,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0024,LiH_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,444cba0c5849aee66b6736085ad359d6e44f9c297f78a31c3f682abbe0d3e834,23dc7f1a61f5c059e1447fafb3289c3a436442998c2eacdc75bca9b586e192b4,4c30668d1478619b7413208d40c7f5e28e59c8b7cdacc9318611c5a7a85232bc,503ce852dabf2bcda9d366e566511f641290a738f0e4388f050bd7109d05b069,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0024,BeH2_full_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,444cba0c5849aee66b6736085ad359d6e44f9c297f78a31c3f682abbe0d3e834,b684e5d53a7728b2e5c40c738eb14f3c67d066623734127a91057cd98a967e9e,41d1762b1b1202c6861aec3cad259cb71c8d20b6749951f0c04496bedfb3d239,be470420e62d2f555b1ba2798fa9ce9d0b7543f2180560ed7a782de59213e394,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0024,LiH_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,444cba0c5849aee66b6736085ad359d6e44f9c297f78a31c3f682abbe0d3e834,d964a70256de78908e84265f021c8ea963e89279835d41cb193d0b934d993d1d,e4d0c5ad49f5d2e09a10aaef77b7418ae16460bc41756516f43f8538b63e0f2b,c44b3f0dda0f4ced0a7706bb199e25354139067723c1377cd6d91ea6a92a03f6,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0024,BeH2_frozen_eq,censored,predeclared_hard_condition_screen,0,1,"{""two_term"": false}",shortlist_full_training,20260913,,444cba0c5849aee66b6736085ad359d6e44f9c297f78a31c3f682abbe0d3e834,57d3ef7c5b72bed13b1977a96f3fc0da9651e4ffa0204b161e01afaedc81b0dc,06ad7eb286d8da81b33ebe9e2ccd5e2d0ca000fb85a32dccd7918da05c9c8c49,4f45dfdedeaedae69110ace3bbd5c37621fab25b3aa08927ffc253a22d0e66e8,not evaluated after hard-condition screen,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0025,H2O_full_stretch150,completed,,0,1,"{""two_term"": false}",hard_condition,20260913,,41a10776980a6cfde8c1374a92e648f40e01eeb793ee80c5c9d4d83626fa502a,63ca6b3b7f206aea8c457e6c5d04158f94a8c79eb088ee391bcbecd2b0d66e35,4432cc8a904855661ea57bc38a8afb12723cc86776df1984a276672c7eb277ec,07e80f55410ef824a3134f051c85c59bd2a089a05c8fc87e637a6a6718d2ccd4,saved checkpoint record,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0025,H2O_full_eq,completed,,1,1,"{""two_term"": true}",shortlist_full_training,20260913,,41a10776980a6cfde8c1374a92e648f40e01eeb793ee80c5c9d4d83626fa502a,096afafa1572839a44f33383e5cf6c1528cbffaae32a8f365f607a2ce04a8ded,d2497aff8fbce8968ebed04718c058ebe3b0a7995a96ada39710552ca92382be,a05b2888c8df4829a7dccf3c68966d089c89ab2e49fdd45091b76f2a645f7f65,saved checkpoint record,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0025,H2O_frozen_eq,completed,,1,1,"{""two_term"": true}",shortlist_full_training,20260913,,41a10776980a6cfde8c1374a92e648f40e01eeb793ee80c5c9d4d83626fa502a,7fe1353ad5c7b71552968f9a3284d6f79450274ba999e754f3998a2a507a0eaa,b943f78752c5002a95696233d6e3bff8001f598d4ce44aec020dc7f6c529376e,a3d16ba15d7836be3b7c730b8a0c36ec40de1dee7dde84ff6cca873508ef2c56,saved checkpoint record,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0025,LiH_full_eq,completed,,1,1,"{""two_term"": true}",shortlist_full_training,20260913,,41a10776980a6cfde8c1374a92e648f40e01eeb793ee80c5c9d4d83626fa502a,23dc7f1a61f5c059e1447fafb3289c3a436442998c2eacdc75bca9b586e192b4,4c30668d1478619b7413208d40c7f5e28e59c8b7cdacc9318611c5a7a85232bc,503ce852dabf2bcda9d366e566511f641290a738f0e4388f050bd7109d05b069,saved checkpoint record,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0025,BeH2_full_eq,completed,,1,1,"{""two_term"": true}",shortlist_full_training,20260913,,41a10776980a6cfde8c1374a92e648f40e01eeb793ee80c5c9d4d83626fa502a,b684e5d53a7728b2e5c40c738eb14f3c67d066623734127a91057cd98a967e9e,41d1762b1b1202c6861aec3cad259cb71c8d20b6749951f0c04496bedfb3d239,be470420e62d2f555b1ba2798fa9ce9d0b7543f2180560ed7a782de59213e394,saved checkpoint record,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0025,LiH_frozen_eq,completed,,1,1,"{""two_term"": true}",shortlist_full_training,20260913,,41a10776980a6cfde8c1374a92e648f40e01eeb793ee80c5c9d4d83626fa502a,d964a70256de78908e84265f021c8ea963e89279835d41cb193d0b934d993d1d,e4d0c5ad49f5d2e09a10aaef77b7418ae16460bc41756516f43f8538b63e0f2b,c44b3f0dda0f4ced0a7706bb199e25354139067723c1377cd6d91ea6a92a03f6,saved checkpoint record,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
joint_refinement,joint_refine_r1_s0025,BeH2_frozen_eq,completed,,1,1,"{""two_term"": true}",shortlist_full_training,20260913,,41a10776980a6cfde8c1374a92e648f40e01eeb793ee80c5c9d4d83626fa502a,57d3ef7c5b72bed13b1977a96f3fc0da9651e4ffa0204b161e01afaedc81b0dc,06ad7eb286d8da81b33ebe9e2ccd5e2d0ca000fb85a32dccd7918da05c9c8c49,4f45dfdedeaedae69110ace3bbd5c37621fab25b3aa08927ffc253a22d0e66e8,saved checkpoint record,,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz
