dataset_id,evidence_role,condition,pf,model,candidate_scope,eta_star,eta_min,eta_t,maximum_unseen_residual_over_epsilon,direct_cost_at_predicted_time,model_cost_at_predicted_time,predicted_time,saved_grid_minimum_time,saved_grid_minimum_cost,stored_pass,recomputed_pass,pass_matches,maximum_metric_reproduction_difference,metric_reproduction_pass,source,source_status,metrics_available,optimum_interior,recomputed_joint_pass
twelve_condition_holdout,coefficient_fixed_holdout,H2O_stretch150_ccpvdz,two_term_center,two_term,fixed_comparison_pf,3.859894148213021e-05,0.0,0.0,5.86643453844983e-05,59426290.3746963,59423996.58279163,1.285529902116102,1.285529902116102,59426290.3746963,True,True,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,H2O_stretch150_ccpvdz,current_m3,original_one_term,fixed_comparison_pf,0.006731256870793916,0.00024095857425754375,0.009454754369542573,0.010305005799902707,51939137.56342333,52288753.24001023,1.4581044732514528,1.4720220804486377,51926625.39780147,True,True,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,H2O_stretch150_ccpvdz,current_m3,refit_one_term,fixed_comparison_pf,0.006460568038251337,0.0002276705757202624,0.009175183075927129,0.009961862643792969,51938447.56250099,52273999.43677968,1.4585160083687143,1.4720220804486377,51926625.39780147,True,True,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,H2O_stretch150_ccpvdz,current_m3,two_term,fixed_comparison_pf,0.000244297597509476,0.0,0.0,0.0005314083439405005,51926625.39780147,51939310.94763292,1.4720220804486377,1.4720220804486377,51926625.39780147,True,True,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,LiH_CAS2e4o,two_term_center,original_one_term,fixed_comparison_pf,0.019362624232966166,0.0023186199376570293,0.026256980520270812,0.03442829631096122,2128352.0462748683,2169562.527182353,5.258263662405699,5.400052742062468,2123428.622334931,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,LiH_CAS2e4o,two_term_center,refit_one_term,fixed_comparison_pf,0.01854211700729928,0.0021885603139422116,0.025346092229803663,0.03321242077638989,2128075.8739472623,2167534.905802403,5.2631825072163485,5.400052742062468,2123428.622334931,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,LiH_CAS2e4o,two_term_center,two_term,fixed_comparison_pf,0.002884450633119834,0.0,0.0,0.005961833205839757,2123428.622334931,2129553.54736901,5.400052742062468,5.400052742062468,2123428.622334931,True,True,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,LiH_CAS2e4o,current_m3,original_one_term,fixed_comparison_pf,0.053124979772316436,0.45794629355764216,0.22349155469414883,0.5039052241482085,1803891.286889679,1899722.975017151,6.00515546215208,7.733535286646843,1237282.3984399803,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,LiH_CAS2e4o,current_m3,refit_one_term,fixed_comparison_pf,0.0520194750466745,0.4568601214270307,0.22209602852943466,0.4999683782520283,1802547.3852307976,1896314.9539572594,6.015947812990336,7.733535286646843,1237282.3984399803,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,LiH_CAS2e4o,current_m3,two_term,fixed_comparison_pf,0.032886307398168085,0.4182216687814375,0.16666666666666663,0.3646668325968947,1754740.7078694485,1812447.6501925222,6.44461273887237,7.733535286646843,1237282.3984399803,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,BeH2_CAS4e4o,two_term_center,original_one_term,fixed_comparison_pf,0.017042876730592196,0.0016710289132197964,0.02477557647953721,0.028742136592810094,1543570.8951865917,1569877.7836781866,3.405606000406966,3.4921254208473047,1540995.8465718187,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,BeH2_CAS4e4o,two_term_center,refit_one_term,fixed_comparison_pf,0.01637317910942506,0.0015824460540765362,0.024046683640164712,0.027776106780083704,1543434.3893685746,1568705.3170693524,3.4081513856204126,3.4921254208473047,1540995.8465718187,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,BeH2_CAS4e4o,two_term_center,two_term,fixed_comparison_pf,0.0010410152495480625,0.0,0.0,0.002011228721449412,1540995.8465718187,1542600.0467475902,3.4921254208473047,3.4921254208473047,1540995.8465718187,True,True,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,BeH2_CAS4e4o,current_m3,original_one_term,fixed_comparison_pf,0.03758048477098659,0.012296734279966914,0.0775073695630012,0.08316949606803982,1324984.8071102058,1374778.3784755995,3.8889069567185612,4.215650974768575,1308889.7378026708,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,BeH2_CAS4e4o,current_m3,refit_one_term,fixed_comparison_pf,0.036468375191830535,0.011889552837778927,0.07614594697295718,0.08101501280620982,1324451.8514991023,1372752.4585430862,3.894646239187352,4.215650974768575,1308889.7378026708,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,BeH2_CAS4e4o,current_m3,two_term,fixed_comparison_pf,0.009757534140174499,0.0015255202739603568,0.024390243902438935,0.019661742819847523,1310886.4756340676,1323677.49517396,4.1128302192864155,4.215650974768575,1308889.7378026708,True,True,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,BeH2_CAS4e5o,two_term_center,original_one_term,fixed_comparison_pf,0.011418559958003111,0.0007026521043203005,0.016546603397831317,0.018058496701086158,9154911.735498646,9259447.644060664,1.927370301774682,1.9597983071020406,9148483.534291936,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,BeH2_CAS4e5o,two_term_center,refit_one_term,fixed_comparison_pf,0.010955199791485593,0.0006634565675427417,0.016057309297149214,0.017436308454069113,9154553.155775819,9254843.114599118,1.9283292195248738,1.9597983071020406,9148483.534291936,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,BeH2_CAS4e5o,two_term_center,two_term,fixed_comparison_pf,0.0003157234892601995,0.0,0.0,0.0005884842179939965,9148483.534291936,9151371.925434822,1.9597983071020406,1.9597983071020406,9148483.534291936,True,True,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,BeH2_CAS4e5o,current_m3,original_one_term,fixed_comparison_pf,0.02387951528822877,0.003550052211329424,0.03462789732302296,0.043561491462927586,7919561.555169373,8108676.846402109,2.2008996952343303,2.279845967302385,7891546.154293515,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,BeH2_CAS4e5o,current_m3,refit_one_term,fixed_comparison_pf,0.023040998552462683,0.0033848536554459407,0.03367757747631661,0.04223718412313196,7918257.883140996,8100702.451564474,2.203066278104491,2.279845967302385,7891546.154293515,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,BeH2_CAS4e5o,current_m3,two_term,fixed_comparison_pf,0.002803558926457183,0.0,0.0,0.005274475059865125,7891546.154293515,7913670.568957933,2.279845967302385,2.279845967302385,7891546.154293515,True,True,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,H2O_CAS8e5o,two_term_center,original_one_term,fixed_comparison_pf,0.0071848240224678984,0.000285665398062962,0.009263387328478645,0.011228991398352343,30953748.48587691,31176145.72158367,1.147289672027592,1.1580168304610499,30944908.59624474,True,True,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,H2O_CAS8e5o,two_term_center,refit_one_term,fixed_comparison_pf,0.006940951382929519,0.0002724376906111381,0.009010334465848313,0.01091867576560737,30953339.155678876,31168184.77789777,1.1475827115015143,1.1580168304610499,30944908.59624474,True,True,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,H2O_CAS8e5o,two_term_center,two_term,fixed_comparison_pf,0.0008741135486570192,0.0,0.0,0.001650924434932055,30944908.59624474,30971957.96011067,1.1580168304610499,1.1580168304610499,30944908.59624474,True,True,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,H2O_CAS8e5o,current_m3,original_one_term,fixed_comparison_pf,0.024870573789767588,0.004365857434575293,0.055684848038444756,0.04722064798865237,26637821.10604335,27300319.00145983,1.3101704048984746,1.38742918841973,26522029.705473684,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,H2O_CAS8e5o,current_m3,refit_one_term,fixed_comparison_pf,0.02415648305591441,0.004209311144123262,0.05487911446226923,0.04608447063486826,26633669.1806777,27277044.95895757,1.3112883031801503,1.38742918841973,26522029.705473684,False,False,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
twelve_condition_holdout,coefficient_fixed_holdout,H2O_CAS8e5o,current_m3,two_term,fixed_comparison_pf,0.006103838953472842,0.0002828323609582739,0.024390243902438935,0.012005917299737318,26529530.99375269,26691462.97844972,1.35358945211681,1.38742918841973,26522029.705473684,True,True,True,0.0,True,artifacts/two_term_pf_geometry_local_20260911_ablation/summary.json,,,,
joint_full_frozen_training,coefficient_search_training,H2O_full_stretch150,joint_refine_r0_s0046,two_term,ranked_candidate_1,0.013153023909507636,0.0010421773465969508,0.025641025641025772,0.018551874154541372,911751725.6480771,899759433.4010931,0.18412800501894924,0.1795248048934755,910802507.9071127,False,False,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,False
joint_full_frozen_training,coefficient_search_training,H2O_full_eq,joint_refine_r0_s0046,two_term,ranked_candidate_1,0.00036620140049255126,0.0,0.0,0.002702295497033459,1353976586.4631045,1354472414.5853014,0.11870103893819146,0.11870103893819146,1353976586.4631045,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,H2O_frozen_eq,joint_refine_r0_s0046,two_term,ranked_candidate_1,6.63641709263774e-05,0.0,0.0,0.00010629588165208153,204035954.36003494,204022413.68308467,0.3743552208599783,0.3743552208599783,204035954.36003494,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,LiH_full_eq,joint_refine_r0_s0046,two_term,ranked_candidate_1,0.00017916555470539553,0.0,0.0,0.0002921328409639589,139391202.60117683,139366228.49904174,0.6184678963427632,0.6184678963427632,139391202.60117683,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,BeH2_full_eq,joint_refine_r0_s0046,two_term,ranked_candidate_1,8.268089191268073e-05,0.0,0.0,0.0001266636312046479,292471845.57588875,292447663.7428372,0.31711824243297226,0.31711824243297226,292471845.57588875,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,LiH_frozen_eq,joint_refine_r0_s0046,two_term,ranked_candidate_1,2.2809000515544528e-05,0.0,0.0,3.9381049027299217e-05,37810005.14362927,37809142.735202454,0.9478726109111291,0.9478726109111291,37810005.14362927,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,BeH2_frozen_eq,joint_refine_r0_s0046,two_term,ranked_candidate_1,5.302173389388158e-05,0.0,0.0,8.833381050289395e-05,70204215.1488942,70200492.79968035,0.5916951638216518,0.5916951638216518,70204215.1488942,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,H2O_full_stretch150,joint_refine_r3_s0016,two_term,ranked_candidate_2,0.013242158296272281,0.0010932764381330617,0.02564102564102555,0.01873499034199271,899579182.6301895,887666812.6937693,0.18676586483956797,0.18209671821857878,898596767.9564003,False,False,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,False
joint_full_frozen_training,coefficient_search_training,H2O_full_eq,joint_refine_r3_s0016,two_term,ranked_candidate_2,0.0007138291962944169,0.0,0.0,0.0037236731069066795,1336370739.697766,1337324680.148836,0.12022333689390814,0.12022333689390814,1336370739.697766,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,H2O_frozen_eq,joint_refine_r3_s0016,two_term,ranked_candidate_2,2.4930433602130167e-05,0.0,0.0,2.4602718017565017e-05,201441364.32868606,201446386.34924418,0.37911807997090313,0.37911807997090313,201441364.32868606,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,LiH_full_eq,joint_refine_r3_s0016,two_term,ranked_candidate_2,0.00018096507781866674,0.0,0.0,0.000292589497871094,137610777.86466247,137585875.1195375,0.6264975103062687,0.6264975103062687,137610777.86466247,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,BeH2_full_eq,joint_refine_r3_s0016,two_term,ranked_candidate_2,9.586009564906737e-05,0.0,0.0,0.00014282200761760183,288735394.9829075,288707716.78032714,0.32123043050626615,0.32123043050626615,288735394.9829075,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,LiH_frozen_eq,joint_refine_r3_s0016,two_term,ranked_candidate_2,1.756292891455349e-05,0.0,0.0,3.1929596272596496e-05,37329069.79575546,37328414.18795619,0.9601223029568736,0.9601223029568736,37329069.79575546,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,BeH2_frozen_eq,joint_refine_r3_s0016,two_term,ranked_candidate_2,4.309236543576925e-05,0.0,0.0,7.421133254890223e-05,69311210.73826447,69308223.95424254,0.5993410200939975,0.5993410200939975,69311210.73826447,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,H2O_full_stretch150,joint_refine_r0_s0021,two_term,ranked_candidate_3,0.013299531185602849,0.0010707298199101878,0.02564102564102555,0.01875573857083258,910926606.965483,898811710.1483501,0.18435201922833244,0.17974321874762414,909952293.9096981,False,False,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,False
joint_full_frozen_training,coefficient_search_training,H2O_full_eq,joint_refine_r0_s0021,two_term,ranked_candidate_3,0.00041022315377459037,0.0,0.0,0.0028152984927614895,1352737698.9912148,1353292623.3163247,0.11880386626007149,0.11880386626007149,1352737698.9912148,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,H2O_frozen_eq,joint_refine_r0_s0021,two_term,ranked_candidate_3,5.18618487925231e-05,0.0,0.0,8.548786738160264e-05,203854213.02722096,203843640.77084923,0.3746640884019006,0.3746640884019006,203854213.02722096,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,LiH_full_eq,joint_refine_r0_s0021,two_term,ranked_candidate_3,0.00014462900175611241,0.0,0.0,0.0002425292618082808,139266366.59807825,139246224.64249897,0.6189786308519051,0.6189786308519051,139266366.59807825,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,BeH2_full_eq,joint_refine_r0_s0021,two_term,ranked_candidate_3,0.00014649901362313595,0.0,0.0,0.00021754961599365166,292209856.52354544,292167048.0677938,0.31742035444964045,0.31742035444964045,292209856.52354544,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,LiH_frozen_eq,joint_refine_r0_s0021,two_term,ranked_candidate_3,2.156401348549153e-05,0.0,0.0,3.760239035762645e-05,37776319.3001056,37775504.69104678,0.9487775104764271,0.9487775104764271,37776319.3001056,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,BeH2_frozen_eq,joint_refine_r0_s0021,two_term,ranked_candidate_3,2.7795687844147838e-05,0.0,0.0,5.216759276950985e-05,70141666.85464369,70139717.21876693,0.5922217474245233,0.5922217474245233,70141666.85464369,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,H2O_full_stretch150,joint_refine_r2_s0063,two_term,ranked_candidate_4,0.013368953205627412,0.0011284907228534813,0.025641025641025772,0.01891874267624853,897577953.2271985,885578275.5721012,0.18726046556808484,0.1825789539288827,896566186.6031927,False,False,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,False
joint_full_frozen_training,coefficient_search_training,H2O_full_eq,joint_refine_r2_s0063,two_term,ranked_candidate_4,0.0003191720094635765,0.0,0.0,0.0035160069046071656,1333469289.2450984,1333894895.3177047,0.12056324689381867,0.12056324689381867,1333469289.2450984,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,H2O_frozen_eq,joint_refine_r2_s0063,two_term,ranked_candidate_4,4.265108907973218e-05,0.0,0.0,7.239005758238148e-05,201013736.01576337,201005162.5610023,0.37997204366173726,0.37997204366173726,201013736.01576337,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,LiH_full_eq,joint_refine_r2_s0063,two_term,ranked_candidate_4,0.00015595448075662657,0.0,0.0,0.00025670254861254323,137317512.58686256,137296097.3054883,0.6277872924687897,0.6277872924687897,137317512.58686256,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,BeH2_full_eq,joint_refine_r2_s0063,two_term,ranked_candidate_4,5.0416676771000304e-05,0.0,0.0,7.765969719542982e-05,288120044.8782712,288105518.82309735,0.3218909589281007,0.3218909589281007,288120044.8782712,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,LiH_frozen_eq,joint_refine_r2_s0063,two_term,ranked_candidate_4,1.568556105957437e-05,0.0,0.0,2.9247485215267182e-05,37249802.83417286,37249218.55011605,0.9621612887484702,0.9621612887484702,37249802.83417286,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,BeH2_frozen_eq,joint_refine_r2_s0063,two_term,ranked_candidate_4,4.752738567116459e-05,0.0,0.0,8.059534190490333e-05,69164025.81128123,69160738.62595193,0.6006136698491358,0.6006136698491358,69164025.81128123,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,H2O_full_stretch150,joint_refine_r1_s0025,two_term,ranked_candidate_5,0.01340217327494186,0.0010880426747323924,0.025641025641025772,0.01889261042619782,911979102.0550865,899756600.1062183,0.18416829114881228,0.17956408387009196,910987908.3346531,False,False,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,False
joint_full_frozen_training,coefficient_search_training,H2O_full_eq,joint_refine_r1_s0025,two_term,ranked_candidate_5,0.00026342299883469684,0.0,0.0,0.0025591409565830898,1354246351.2777607,1354603090.9127753,0.11870094339033076,0.11870094339033076,1354246351.2777607,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,H2O_frozen_eq,joint_refine_r1_s0025,two_term,ranked_candidate_5,1.1824342713444818e-05,0.0,0.0,2.802673400159077e-05,204076110.5014202,204073697.43555,0.37423332699397127,0.37423332699397127,204076110.5014202,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,LiH_full_eq,joint_refine_r1_s0025,two_term,ranked_candidate_5,0.00017268162640739925,0.0,0.0,0.00028288654565275794,139418759.32392448,139394684.26581272,0.6183465380721206,0.6183465380721206,139418759.32392448,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,BeH2_full_eq,joint_refine_r1_s0025,two_term,ranked_candidate_5,7.662769849806951e-05,0.0,0.0,0.00011803345582155503,292529661.0994679,292507245.2247954,0.317035767096686,0.317035767096686,292529661.0994679,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,LiH_frozen_eq,joint_refine_r1_s0025,two_term,ranked_candidate_5,1.783265849508549e-05,0.0,0.0,3.224187058096646e-05,37817450.3358977,37816775.950220704,0.9476861515819727,0.9476861515819727,37817450.3358977,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,BeH2_frozen_eq,joint_refine_r1_s0025,two_term,ranked_candidate_5,3.790706648551166e-05,0.0,0.0,6.665911795023564e-05,70218039.50351807,70215377.74362613,0.5915789039486397,0.5915789039486397,70218039.50351807,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,H2O_full_stretch150,joint_refine_r1_s0089,two_term,ranked_candidate_6,0.013416292841798187,0.0010814264880487645,0.02564102564102555,0.018902767364483198,913614543.9733121,901357223.7068403,0.18382076168325132,0.17922524264117004,912627604.3082887,False,False,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,False
joint_full_frozen_training,coefficient_search_training,H2O_full_eq,joint_refine_r1_s0089,two_term,ranked_candidate_6,4.1577576510170486e-05,0.0,0.0,0.00206816389109809,1356607456.425681,1356551051.9753673,0.11854953311226092,0.11854953311226092,1356607456.425681,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,H2O_frozen_eq,joint_refine_r1_s0089,two_term,ranked_candidate_6,4.048165923338246e-05,0.0,0.0,6.914137723810696e-05,204424714.3212854,204416438.86966136,0.37362058633238776,0.37362058633238776,204424714.3212854,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,LiH_full_eq,joint_refine_r1_s0089,two_term,ranked_candidate_6,0.000183030855007336,0.0,0.0,0.00029795516127468455,139657992.43897426,139632430.71720955,0.6172941951141573,0.6172941951141573,139657992.43897426,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,BeH2_full_eq,joint_refine_r1_s0089,two_term,ranked_candidate_6,6.282279477089225e-05,0.0,0.0,9.862687555702516e-05,293031723.04671293,293013313.9749146,0.3164968984030771,0.3164968984030771,293031723.04671293,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,LiH_frozen_eq,joint_refine_r1_s0089,two_term,ranked_candidate_6,1.8928614159434977e-05,0.0,0.0,3.380349173129118e-05,37882067.56389981,37881350.50885933,0.9460728263036575,0.9460728263036575,37882067.56389981,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,BeH2_frozen_eq,joint_refine_r1_s0089,two_term,ranked_candidate_6,2.5493818361915005e-05,0.0,0.0,4.8835570333990805e-05,70338021.34871495,70336228.16397475,0.5905719376891806,0.5905719376891806,70338021.34871495,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,H2O_full_stretch150,joint_refine_r1_s0016,two_term,ranked_candidate_7,0.01341969215073889,0.001092053605371568,0.02564102564102555,0.018921089531245206,910585614.9631143,898365836.333418,0.18446300102708443,0.17985142600140733,909592291.4218488,False,False,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,False
joint_full_frozen_training,coefficient_search_training,H2O_full_eq,joint_refine_r1_s0016,two_term,ranked_candidate_7,0.0002998274083141039,0.0,0.0,0.0026993138227728334,1352206319.7821798,1352611748.298546,0.11887777983840712,0.11887777983840712,1352206319.7821798,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,H2O_frozen_eq,joint_refine_r1_s0016,two_term,ranked_candidate_7,5.823722059149304e-05,0.0,0.0,9.46351506526218e-05,203777030.27316618,203765162.86530268,0.3748057288349281,0.3748057288349281,203777030.27316618,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
joint_full_frozen_training,coefficient_search_training,LiH_full_eq,joint_refine_r1_s0016,two_term,ranked_candidate_7,0.00017526718804756594,0.0,0.0,0.00028620026998290053,139213328.25539762,139188928.72681555,0.6192522400209858,0.6192522400209858,139213328.25539762,True,True,True,0.0,True,artifacts/m3_joint_full_frozen_refinement_20260913/refinement_results.json.gz,complete,True,True,True
